기준_날짜,대여소ID,대여건수,반납건수,반납-대여
2023-07-07,ST-271,34,46,12
2023-07-07,ST-2714,2,0,-2
2023-07-07,ST-2715,2,4,2
2023-07-07,ST-2718,2,4,2
2023-07-07,ST-272,30,44,14
2023-07-07,ST-2727,2,0,-2
2023-07-07,ST-2728,4,0,-4
2023-07-07,ST-273,8,18,10
2023-07-07,ST-2731,2,2,0
2023-07-07,ST-274,14,12,-2
2023-07-07,ST-275,2,0,-2
2023-07-07,ST-2754,2,4,2
2023-07-07,ST-2757,2,0,-2
2023-07-07,ST-276,18,20,2
2023-07-07,ST-2786,2,0,-2
2023-07-07,ST-2787,116,116,0
2023-07-07,ST-2791,2,4,2
2023-07-07,ST-2795,2,2,0
2023-07-07,ST-2799,2,0,-2
2023-07-07,ST-2814,2,4,2
2023-07-07,ST-2830,4,6,2
2023-07-07,ST-2834,85,82,-3
2023-07-07,ST-2843,18,24,6
2023-07-07,ST-2845,2,0,-2
2023-07-07,ST-2846,8,6,-2
2023-07-07,ST-2850,2,2,0
2023-07-07,ST-2856,12,4,-8
2023-07-07,ST-2861,2,4,2
2023-07-07,ST-2865,22,18,-4
2023-07-07,ST-2891,6,9,3
2023-07-07,ST-2896,4,2,-2
2023-07-07,ST-2903,21,26,5
2023-07-07,ST-2904,6,12,6
2023-07-07,ST-2905,4,4,0
2023-07-07,ST-2922,6,8,2
2023-07-07,ST-2924,10,4,-6
2023-07-07,ST-2933,8,6,-2
2023-07-07,ST-2935,6,6,0
2023-07-07,ST-295,2,0,-2
2023-07-07,ST-2952,4,6,2
2023-07-07,ST-2967,4,2,-2
2023-07-07,ST-297,4,2,-2
2023-07-07,ST-2971,2,2,0
2023-07-07,ST-2972,2,0,-2
2023-07-07,ST-2975,2,2,0
2023-07-07,ST-2981,2,0,-2
2023-07-07,ST-2983,2,0,-2
2023-07-07,ST-2987,2,0,-2
2023-07-07,ST-2991,2,0,-2
2023-07-07,ST-3002,173,203,30
2023-07-07,ST-3003,173,228,55
2023-07-07,ST-3012,4,2,-2
2023-07-07,ST-3015,2,2,0
2023-07-07,ST-3042,140,138,-2
2023-07-07,ST-3043,294,299,5
2023-07-07,ST-3044,179,254,75
2023-07-07,ST-3046,4,6,2
2023-07-07,ST-3051,4,0,-4
2023-07-07,ST-3058,2,0,-2
2023-07-07,ST-3072,6,0,-6
2023-07-07,ST-3079,2,0,-2
2023-07-07,ST-3081,2,0,-2
2023-07-07,ST-3083,7,0,-7
2023-07-07,ST-3086,4,0,-4
2023-07-07,ST-3092,2,2,0
2023-07-07,ST-3096,4,0,-4
2023-07-07,ST-3098,2,0,-2
2023-07-07,ST-3099,135,129,-6
2023-07-07,ST-3120,109,100,-9
2023-07-07,ST-3121,105,109,4
2023-07-07,ST-3136,134,127,-7
2023-07-07,ST-3138,2,2,0
2023-07-07,ST-3155,2,4,2
2023-07-07,ST-3161,2,2,0
2023-07-07,ST-3165,6,4,-2
2023-07-07,ST-3168,9,8,-1
2023-07-07,ST-3186,28,28,0
2023-07-07,ST-3188,4,6,2
2023-07-07,ST-3198,6,6,0
2023-07-07,ST-32,2,2,0
2023-07-07,ST-3203,2,4,2
2023-07-07,ST-3205,20,26,6
2023-07-07,ST-3206,6,8,2
2023-07-07,ST-3210,12,12,0
2023-07-07,ST-3213,2,0,-2
2023-07-07,ST-3214,2,4,2
2023-07-07,ST-3228,34,28,-6
2023-07-07,ST-3233,4,4,0
2023-07-07,ST-3239,2,5,3
2023-07-07,ST-330,12,10,-2
2023-07-07,ST-333,2,0,-2
2023-07-07,ST-335,4,10,6
2023-07-07,ST-336,6,0,-6
2023-07-07,ST-338,6,4,-2
2023-07-07,ST-351,2,0,-2
2023-07-07,ST-357,2,8,6
2023-07-07,ST-358,157,175,18
2023-07-07,ST-359,171,163,-8
2023-07-07,ST-360,203,217,14
2023-07-07,ST-361,227,191,-36
2023-07-07,ST-362,166,159,-7
2023-07-07,ST-363,106,108,2
2023-07-07,ST-364,156,202,46
2023-07-07,ST-365,16,4,-12
2023-07-07,ST-366,291,377,86
2023-07-07,ST-368,397,400,3
2023-07-07,ST-369,68,84,16
2023-07-07,ST-370,27,38,11
2023-07-07,ST-371,159,178,19
2023-07-07,ST-372,159,147,-12
2023-07-07,ST-375,206,206,0
2023-07-07,ST-376,426,468,42
2023-07-07,ST-377,6,4,-2
2023-07-07,ST-378,8,12,4
2023-07-07,ST-379,20,19,-1
2023-07-07,ST-381,2,0,-2
2023-07-07,ST-382,16,16,0
2023-07-07,ST-384,8,4,-4
2023-07-07,ST-385,37,22,-15
2023-07-07,ST-387,4,6,2
2023-07-07,ST-388,4,6,2
2023-07-07,ST-389,4,4,0
2023-07-07,ST-390,18,24,6
2023-07-07,ST-391,4,2,-2
2023-07-07,ST-392,36,38,2
2023-07-07,ST-394,39,49,10
2023-07-07,ST-395,6,10,4
2023-07-07,ST-396,6,6,0
2023-07-07,ST-397,26,36,10
2023-07-07,ST-398,84,59,-25
2023-07-07,ST-400,30,38,8
2023-07-07,ST-401,10,7,-3
2023-07-07,ST-402,16,8,-8
2023-07-07,ST-404,10,8,-2
2023-07-07,ST-407,8,10,2
2023-07-07,ST-408,55,58,3
2023-07-07,ST-409,38,34,-4
2023-07-07,ST-410,34,33,-1
2023-07-07,ST-422,2,0,-2
2023-07-07,ST-425,4,0,-4
2023-07-07,ST-435,4,2,-2
2023-07-07,ST-440,4,0,-4
2023-07-07,ST-442,19,29,10
2023-07-07,ST-445,93,28,-65
2023-07-07,ST-446,369,351,-18
2023-07-07,ST-447,70,86,16
2023-07-07,ST-462,2,0,-2
2023-07-07,ST-48,6,13,7
2023-07-07,ST-482,212,221,9
2023-07-07,ST-483,18,36,18
2023-07-07,ST-485,2,2,0
2023-07-07,ST-492,2,6,4
2023-07-07,ST-493,2,0,-2
2023-07-07,ST-494,2,0,-2
2023-07-07,ST-505,2,0,-2
2023-07-07,ST-506,519,494,-25
2023-07-07,ST-51,4,0,-4
2023-07-07,ST-52,4,0,-4
2023-07-07,ST-540,2,0,-2
2023-07-07,ST-560,2,0,-2
2023-07-07,ST-561,6,4,-2
2023-07-07,ST-563,2,0,-2
2023-07-07,ST-564,4,16,12
2023-07-07,ST-565,8,6,-2
2023-07-07,ST-568,2,0,-2
2023-07-07,ST-572,4,0,-4
2023-07-07,ST-574,2,4,2
2023-07-07,ST-590,2,0,-2
2023-07-07,ST-595,8,4,-4
2023-07-07,ST-596,2,4,2
2023-07-07,ST-60,2,0,-2
2023-07-07,ST-600,2,2,0
2023-07-07,ST-645,2,0,-2
2023-07-07,ST-646,2,0,-2
2023-07-07,ST-648,2,2,0
2023-07-07,ST-655,8,6,-2
2023-07-07,ST-66,2,0,-2
2023-07-07,ST-664,2,0,-2
2023-07-07,ST-683,2,0,-2
2023-07-07,ST-692,6,10,4
2023-07-07,ST-693,2,0,-2
2023-07-07,ST-694,2,2,0
2023-07-07,ST-695,2,4,2
2023-07-07,ST-699,2,0,-2
2023-07-07,ST-70,2,0,-2
2023-07-07,ST-726,2,0,-2
2023-07-07,ST-73,4,2,-2
2023-07-07,ST-735,2,2,0
2023-07-07,ST-740,2,0,-2
2023-07-07,ST-745,2,0,-2
2023-07-07,ST-747,4,0,-4
2023-07-07,ST-749,6,7,1
2023-07-07,ST-750,8,6,-2
2023-07-07,ST-754,2,0,-2
2023-07-07,ST-757,2,0,-2
2023-07-07,ST-758,2,0,-2
2023-07-07,ST-764,2,0,-2
2023-07-07,ST-771,2,0,-2
2023-07-07,ST-776,16,4,-12
2023-07-07,ST-777,6,0,-6
2023-07-07,ST-780,2,0,-2
2023-07-07,ST-787,2,0,-2
2023-07-07,ST-788,2,2,0
2023-07-07,ST-790,2,2,0
2023-07-07,ST-791,13,16,3
2023-07-07,ST-792,15,6,-9
2023-07-07,ST-793,16,12,-4
2023-07-07,ST-794,2,2,0
2023-07-07,ST-795,4,6,2
2023-07-07,ST-796,8,2,-6
2023-07-07,ST-797,4,2,-2
2023-07-07,ST-810,2,0,-2
2023-07-07,ST-811,2,0,-2
2023-07-07,ST-821,2,2,0
2023-07-07,ST-825,2,0,-2
2023-07-07,ST-827,19,32,13
2023-07-07,ST-842,10,2,-8
2023-07-07,ST-849,10,8,-2
2023-07-07,ST-862,2,4,2
2023-07-07,ST-866,2,4,2
2023-07-07,ST-867,2,0,-2
2023-07-07,ST-881,2,2,0
2023-07-07,ST-890,2,2,0
2023-07-07,ST-891,4,2,-2
2023-07-07,ST-905,2,0,-2
2023-07-07,ST-910,16,8,-8
2023-07-07,ST-912,5,8,3
2023-07-07,ST-914,2,4,2
2023-07-07,ST-923,2,0,-2
2023-07-07,ST-927,2,0,-2
2023-07-07,ST-942,4,10,6
2023-07-07,ST-943,4,2,-2
2023-07-07,ST-944,7,0,-7
2023-07-07,ST-947,2,16,14
2023-07-07,ST-949,2,0,-2
2023-07-07,ST-95,2,0,-2
2023-07-07,ST-959,2,0,-2
2023-07-07,ST-963,2,0,-2
2023-07-07,ST-967,47,62,15
2023-07-07,ST-971,2,4,2
2023-07-07,ST-972,8,12,4
2023-07-07,ST-974,17,12,-5
2023-07-07,ST-977,4,0,-4
2023-07-07,ST-98,16,32,16
2023-07-07,ST-980,22,10,-12
2023-07-07,ST-983,48,18,-30
2023-07-07,ST-984,16,6,-10
2023-07-07,ST-985,10,6,-4
2023-07-07,ST-986,2,0,-2
2023-07-07,ST-987,30,28,-2
2023-07-07,ST-988,12,16,4
2023-07-07,ST-99,155,192,37
2023-07-08,ST-102,8,4,-4
2023-07-08,ST-103,54,55,1
2023-07-08,ST-105,132,118,-14
2023-07-08,ST-106,129,134,5
2023-07-08,ST-1061,2,2,0
2023-07-08,ST-107,72,66,-6
2023-07-08,ST-1078,2,0,-2
2023-07-08,ST-108,105,103,-2
2023-07-08,ST-1087,2,0,-2
2023-07-08,ST-109,160,163,3
2023-07-08,ST-1093,4,0,-4
2023-07-08,ST-1095,4,0,-4
2023-07-08,ST-1097,2,4,2
2023-07-08,ST-1103,2,0,-2
2023-07-08,ST-1104,2,0,-2
2023-07-08,ST-111,78,82,4
2023-07-08,ST-1118,2,0,-2
2023-07-08,ST-112,125,127,2
2023-07-08,ST-113,2,2,0
2023-07-08,ST-1136,4,2,-2
2023-07-08,ST-114,43,20,-23
2023-07-08,ST-1150,2,2,0
2023-07-08,ST-1151,2,2,0
2023-07-08,ST-1164,4,0,-4
2023-07-08,ST-1167,2,0,-2
2023-07-08,ST-1169,4,4,0
2023-07-08,ST-117,2,2,0
2023-07-08,ST-1171,4,0,-4
2023-07-08,ST-1173,2,0,-2
2023-07-08,ST-1174,9,6,-3
2023-07-08,ST-1178,2,0,-2
2023-07-08,ST-118,2,0,-2
2023-07-08,ST-1180,2,0,-2
2023-07-08,ST-1184,2,0,-2
2023-07-08,ST-119,2,0,-2
2023-07-08,ST-1191,62,52,-10
2023-07-08,ST-1192,4,4,0
2023-07-08,ST-1193,34,20,-14
2023-07-08,ST-1194,31,32,1
2023-07-08,ST-1195,294,283,-11
2023-07-08,ST-1197,161,127,-34
2023-07-08,ST-1198,249,219,-30
2023-07-08,ST-1199,165,134,-31
2023-07-08,ST-1200,10,4,-6
2023-07-08,ST-1201,8,12,4
2023-07-08,ST-1202,4,0,-4
2023-07-08,ST-121,2,2,0
2023-07-08,ST-1210,4,0,-4
2023-07-08,ST-1211,2,0,-2
2023-07-08,ST-1215,8,4,-4
2023-07-08,ST-1237,2,0,-2
2023-07-08,ST-126,2,0,-2
2023-07-08,ST-1263,63,50,-13
2023-07-08,ST-1266,6,8,2
2023-07-08,ST-1280,6,5,-1
2023-07-08,ST-1289,2,0,-2
2023-07-08,ST-1291,2,0,-2
2023-07-08,ST-1295,2,0,-2
2023-07-08,ST-1298,47,51,4
2023-07-08,ST-1300,32,32,0
2023-07-08,ST-1302,8,10,2
2023-07-08,ST-1305,2,0,-2
2023-07-08,ST-1317,4,2,-2
2023-07-08,ST-132,2,0,-2
2023-07-08,ST-1332,2,0,-2
2023-07-08,ST-1333,2,2,0
2023-07-08,ST-1334,9,4,-5
2023-07-08,ST-1335,19,17,-2
2023-07-08,ST-1339,4,6,2
2023-07-08,ST-134,4,0,-4
2023-07-08,ST-1343,2,2,0
2023-07-08,ST-1344,37,33,-4
2023-07-08,ST-1347,33,26,-7
2023-07-08,ST-136,2,2,0
2023-07-08,ST-1365,2,0,-2
2023-07-08,ST-137,2,2,0
2023-07-08,ST-1372,8,10,2
2023-07-08,ST-1374,2,0,-2
2023-07-08,ST-1378,10,8,-2
2023-07-08,ST-1384,2,0,-2
2023-07-08,ST-1386,4,4,0
2023-07-08,ST-1404,2,0,-2
2023-07-08,ST-1418,3,0,-3
2023-07-08,ST-142,2,0,-2
2023-07-08,ST-1424,2,0,-2
2023-07-08,ST-1427,4,2,-2
2023-07-08,ST-143,2,0,-2
2023-07-08,ST-1435,4,2,-2
2023-07-08,ST-1439,6,10,4
2023-07-08,ST-144,2,0,-2
2023-07-08,ST-1440,32,42,10
2023-07-08,ST-1441,8,10,2
2023-07-08,ST-1446,6,6,0
2023-07-08,ST-1447,2,2,0
2023-07-08,ST-1449,14,6,-8
2023-07-08,ST-145,2,4,2
2023-07-08,ST-1451,2,0,-2
2023-07-08,ST-1454,4,4,0
2023-07-08,ST-1455,12,10,-2
2023-07-08,ST-1456,2,4,2
2023-07-08,ST-1457,2,0,-2
2023-07-08,ST-1458,6,2,-4
2023-07-08,ST-1460,2,0,-2
2023-07-08,ST-147,2,0,-2
2023-07-08,ST-1474,2,0,-2
2023-07-08,ST-150,2,2,0
2023-07-08,ST-1508,2,0,-2
2023-07-08,ST-151,2,0,-2
2023-07-08,ST-152,4,0,-4
2023-07-08,ST-1554,2,0,-2
2023-07-08,ST-1555,2,0,-2
2023-07-08,ST-1556,5,0,-5
2023-07-08,ST-156,2,2,0
2023-07-08,ST-1571,2,0,-2
2023-07-08,ST-1575,2,0,-2
2023-07-08,ST-1576,3,0,-3
2023-07-08,ST-158,8,2,-6
2023-07-08,ST-1584,3,5,2
2023-07-08,ST-1585,2,0,-2
2023-07-08,ST-1586,5,2,-3
2023-07-08,ST-159,2,0,-2
2023-07-08,ST-1599,49,57,8
2023-07-08,ST-160,3,0,-3
2023-07-08,ST-1602,6,0,-6
2023-07-08,ST-1603,2,0,-2
2023-07-08,ST-1606,5,0,-5
2023-07-08,ST-1608,4,2,-2
2023-07-08,ST-1609,8,14,6
2023-07-08,ST-1610,2,2,0
2023-07-08,ST-1611,6,6,0
2023-07-08,ST-1616,26,16,-10
2023-07-08,ST-1617,35,6,-29
2023-07-08,ST-1618,14,2,-12
2023-07-08,ST-1625,2,4,2
2023-07-08,ST-1629,14,22,8
2023-07-08,ST-163,4,4,0
2023-07-08,ST-1631,14,12,-2
2023-07-08,ST-1632,32,22,-10
2023-07-08,ST-1636,2,2,0
2023-07-08,ST-1637,2,2,0
2023-07-08,ST-1641,2,2,0
2023-07-08,ST-1660,63,85,22
2023-07-08,ST-1661,82,107,25
2023-07-08,ST-1663,12,12,0
2023-07-08,ST-1664,4,2,-2
2023-07-08,ST-1668,4,0,-4
2023-07-08,ST-1669,18,4,-14
2023-07-08,ST-167,2,0,-2
2023-07-08,ST-1671,4,0,-4
2023-07-08,ST-1684,2,0,-2
2023-07-08,ST-1686,2,2,0
2023-07-08,ST-1687,2,0,-2
2023-07-08,ST-1690,122,127,5
2023-07-08,ST-170,4,2,-2
2023-07-08,ST-1703,2,0,-2
2023-07-08,ST-1716,2,3,1
2023-07-08,ST-172,2,0,-2
2023-07-08,ST-1722,4,4,0
2023-07-08,ST-1723,2,4,2
2023-07-08,ST-174,2,0,-2
2023-07-08,ST-1747,22,0,-22
2023-07-08,ST-175,18,24,6
2023-07-08,ST-1758,4,0,-4
2023-07-08,ST-176,14,32,18
2023-07-08,ST-1760,4,0,-4
2023-07-08,ST-177,18,22,4
2023-07-08,ST-1776,2,0,-2
2023-07-08,ST-1777,2,2,0
2023-07-08,ST-1778,2,0,-2
2023-07-08,ST-1779,4,2,-2
2023-07-08,ST-1780,18,2,-16
2023-07-08,ST-1781,6,8,2
2023-07-08,ST-1782,4,10,6
2023-07-08,ST-1783,2,0,-2
2023-07-08,ST-1785,2,2,0
2023-07-08,ST-1786,10,8,-2
2023-07-08,ST-1787,12,8,-4
2023-07-08,ST-1789,2,0,-2
2023-07-08,ST-1798,4,0,-4
2023-07-08,ST-18,2,0,-2
2023-07-08,ST-1805,2,0,-2
2023-07-08,ST-1807,2,0,-2
2023-07-08,ST-1808,2,2,0
2023-07-08,ST-1809,6,2,-4
2023-07-08,ST-181,2,2,0
2023-07-08,ST-1812,14,14,0
2023-07-08,ST-1813,11,2,-9
2023-07-08,ST-1814,4,2,-2
2023-07-08,ST-1817,2,2,0
2023-07-08,ST-1818,4,0,-4
2023-07-08,ST-1819,2,0,-2
2023-07-08,ST-1820,2,0,-2
2023-07-08,ST-1829,2,2,0
2023-07-08,ST-1845,3,0,-3
2023-07-08,ST-185,2,0,-2
2023-07-08,ST-1868,2,0,-2
2023-07-08,ST-1869,2,0,-2
2023-07-08,ST-187,6,17,11
2023-07-08,ST-1879,2,0,-2
2023-07-08,ST-1881,2,0,-2
2023-07-08,ST-1889,2,0,-2
2023-07-08,ST-189,20,22,2
2023-07-08,ST-1895,4,8,4
2023-07-08,ST-1909,2,0,-2
2023-07-08,ST-1910,10,21,11
2023-07-08,ST-1911,2,0,-2
2023-07-08,ST-1914,2,4,2
2023-07-08,ST-1915,2,0,-2
2023-07-08,ST-1923,6,3,-3
2023-07-08,ST-1924,2,0,-2
2023-07-08,ST-1929,2,2,0
2023-07-08,ST-197,4,4,0
2023-07-08,ST-1970,2,0,-2
2023-07-08,ST-198,42,66,24
2023-07-08,ST-200,2,0,-2
2023-07-08,ST-204,2,2,0
2023-07-08,ST-2068,2,2,0
2023-07-08,ST-2073,2,0,-2
2023-07-08,ST-2074,4,0,-4
2023-07-08,ST-2075,2,0,-2
2023-07-08,ST-2079,2,0,-2
2023-07-08,ST-2087,2,2,0
2023-07-08,ST-2088,4,0,-4
2023-07-08,ST-21,2,0,-2
2023-07-08,ST-211,2,0,-2
2023-07-08,ST-2126,4,0,-4
2023-07-08,ST-2132,2,2,0
2023-07-08,ST-2137,2,4,2
2023-07-08,ST-2168,4,0,-4
2023-07-08,ST-2176,6,4,-2
2023-07-08,ST-2177,3,0,-3
2023-07-08,ST-2184,4,8,4
2023-07-08,ST-2188,4,4,0
2023-07-08,ST-2222,8,16,8
2023-07-08,ST-2223,2,6,4
2023-07-08,ST-2225,4,2,-2
2023-07-08,ST-2226,2,14,12
2023-07-08,ST-2235,2,0,-2
2023-07-08,ST-2237,2,0,-2
2023-07-08,ST-2240,7,8,1
2023-07-08,ST-2266,10,4,-6
2023-07-08,ST-2267,8,8,0
2023-07-08,ST-2268,22,38,16
2023-07-08,ST-2269,18,20,2
2023-07-08,ST-2270,10,4,-6
2023-07-08,ST-2272,2,6,4
